latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,acq_datetime,intensity_class,marker_color
-7.54991,-42.63729,345.24,0.46,0.39,2026-05-21,1639,N,VIIRS,n,2.0NRT,304.73,38.77,D,2026-05-21 16:39:00,High,red
-7.5465,-39.06442,343.13,0.49,0.49,2026-05-21,1639,N,VIIRS,n,2.0NRT,305.63,17.03,D,2026-05-21 16:39:00,Medium,orange
-7.46746,-45.07807,342.54,0.39,0.36,2026-05-21,1639,N,VIIRS,n,2.0NRT,303.97,4.21,D,2026-05-21 16:39:00,Low,blue
-7.4652,-45.08561,334.18,0.39,0.36,2026-05-21,1639,N,VIIRS,n,2.0NRT,302.35,2.76,D,2026-05-21 16:39:00,Low,blue
-7.46466,-45.0821,344.82,0.39,0.36,2026-05-21,1639,N,VIIRS,n,2.0NRT,304.84,2.76,D,2026-05-21 16:39:00,Low,blue
-7.41033,-37.70056,335.47,0.61,0.54,2026-05-21,1639,N,VIIRS,n,2.0NRT,298.74,4.31,D,2026-05-21 16:39:00,Low,blue
-7.31569,-43.45081,331.23,0.43,0.38,2026-05-21,1639,N,VIIRS,n,2.0NRT,300.39,3.16,D,2026-05-21 16:39:00,Low,blue
-7.27182,-47.10884,337.4,0.4,0.37,2026-05-21,1639,N,VIIRS,n,2.0NRT,306.88,1.85,D,2026-05-21 16:39:00,Low,blue
-7.26845,-47.10935,336.29,0.4,0.37,2026-05-21,1639,N,VIIRS,n,2.0NRT,305.68,1.85,D,2026-05-21 16:39:00,Low,blue
-7.23484,-47.07804,342.88,0.4,0.37,2026-05-21,1639,N,VIIRS,n,2.0NRT,312.15,8.17,D,2026-05-21 16:39:00,Medium,orange
-7.22255,-47.06519,339.53,0.4,0.37,2026-05-21,1639,N,VIIRS,n,2.0NRT,306.55,6.14,D,2026-05-21 16:39:00,Medium,orange
-7.19992,-44.1388,333.45,0.41,0.37,2026-05-21,1639,N,VIIRS,n,2.0NRT,301.97,6.34,D,2026-05-21 16:39:00,Medium,orange
-7.08133,-43.40394,350.05,0.43,0.38,2026-05-21,1639,N,VIIRS,n,2.0NRT,304.4,3.68,D,2026-05-21 16:39:00,Low,blue
-7.00696,-42.78481,338.2,0.46,0.39,2026-05-21,1639,N,VIIRS,n,2.0NRT,308.16,5.86,D,2026-05-21 16:39:00,Medium,orange
-7.00549,-42.78374,336.92,0.46,0.39,2026-05-21,1639,N,VIIRS,n,2.0NRT,305.29,3.32,D,2026-05-21 16:39:00,Low,blue
-6.98534,-43.1857,345.26,0.44,0.38,2026-05-21,1639,N,VIIRS,n,2.0NRT,305.47,6.53,D,2026-05-21 16:39:00,Medium,orange
-6.94874,-45.40094,338.45,0.39,0.36,2026-05-21,1639,N,VIIRS,n,2.0NRT,303.82,2.91,D,2026-05-21 16:39:00,Low,blue
-6.89414,-44.93555,338.05,0.39,0.36,2026-05-21,1639,N,VIIRS,n,2.0NRT,305.66,4.99,D,2026-05-21 16:39:00,Low,blue
-6.8272,-43.82872,357.81,0.42,0.37,2026-05-21,1639,N,VIIRS,n,2.0NRT,305.41,26.71,D,2026-05-21 16:39:00,High,red
-6.82661,-43.82495,367.0,0.42,0.37,2026-05-21,1639,N,VIIRS,h,2.0NRT,308.16,15.27,D,2026-05-21 16:39:00,Medium,orange
-6.82375,-43.82927,352.63,0.42,0.37,2026-05-21,1639,N,VIIRS,n,2.0NRT,309.28,14.06,D,2026-05-21 16:39:00,Medium,orange
-6.82316,-43.8255,337.67,0.42,0.37,2026-05-21,1639,N,VIIRS,n,2.0NRT,310.33,10.49,D,2026-05-21 16:39:00,Medium,orange
-6.80652,-38.1187,341.48,0.59,0.53,2026-05-21,1639,N,VIIRS,n,2.0NRT,296.24,6.3,D,2026-05-21 16:39:00,Medium,orange
-7.51548,-49.49133,333.83,0.5,0.41,2026-05-21,1641,N,VIIRS,n,2.0NRT,301.77,3.71,D,2026-05-21 16:41:00,Low,blue
-7.09654,-47.03632,330.8,0.4,0.37,2026-05-21,1641,N,VIIRS,n,2.0NRT,299.83,2.01,D,2026-05-21 16:41:00,Low,blue
-7.09263,-47.03327,338.84,0.4,0.37,2026-05-21,1641,N,VIIRS,n,2.0NRT,301.19,4.8,D,2026-05-21 16:41:00,Low,blue
-7.08927,-47.03381,333.37,0.4,0.37,2026-05-21,1641,N,VIIRS,n,2.0NRT,300.41,4.8,D,2026-05-21 16:41:00,Low,blue
-7.07577,-47.12761,351.83,0.4,0.37,2026-05-21,1641,N,VIIRS,n,2.0NRT,305.72,10.15,D,2026-05-21 16:41:00,Medium,orange
-7.06042,-47.07117,337.25,0.4,0.37,2026-05-21,1641,N,VIIRS,n,2.0NRT,305.95,7.42,D,2026-05-21 16:41:00,Medium,orange
-7.05637,-47.0902,348.04,0.4,0.37,2026-05-21,1641,N,VIIRS,n,2.0NRT,307.32,10.6,D,2026-05-21 16:41:00,Medium,orange
-7.05421,-47.07578,338.02,0.4,0.37,2026-05-21,1641,N,VIIRS,n,2.0NRT,306.13,6.34,D,2026-05-21 16:41:00,Medium,orange
-7.053,-47.09071,341.55,0.4,0.37,2026-05-21,1641,N,VIIRS,n,2.0NRT,301.92,5.92,D,2026-05-21 16:41:00,Medium,orange
-6.99176,-47.06005,332.5,0.4,0.37,2026-05-21,1641,N,VIIRS,n,2.0NRT,303.53,3.06,D,2026-05-21 16:41:00,Low,blue
-6.92448,-50.6874,331.69,0.57,0.43,2026-05-21,1641,N,VIIRS,n,2.0NRT,297.36,6.11,D,2026-05-21 16:41:00,Medium,orange
-6.72677,-47.4516,334.2,0.4,0.37,2026-05-21,1641,N,VIIRS,n,2.0NRT,304.14,3.01,D,2026-05-21 16:41:00,Low,blue
-6.72337,-47.45211,338.14,0.4,0.37,2026-05-21,1641,N,VIIRS,n,2.0NRT,301.72,2.51,D,2026-05-21 16:41:00,Low,blue
-6.66186,-47.55485,340.43,0.41,0.37,2026-05-21,1641,N,VIIRS,n,2.0NRT,309.51,16.72,D,2026-05-21 16:41:00,Medium,orange
-6.59093,-47.36081,337.3,0.4,0.37,2026-05-21,1641,N,VIIRS,n,2.0NRT,305.67,3.51,D,2026-05-21 16:41:00,Low,blue
-6.57772,-51.09971,343.33,0.4,0.44,2026-05-21,1641,N,VIIRS,n,2.0NRT,300.09,6.98,D,2026-05-21 16:41:00,Medium,orange
-6.57412,-51.10372,334.29,0.4,0.44,2026-05-21,1641,N,VIIRS,n,2.0NRT,301.13,16.52,D,2026-05-21 16:41:00,Medium,orange
-6.57361,-51.10016,353.49,0.4,0.44,2026-05-21,1641,N,VIIRS,n,2.0NRT,305.54,49.84,D,2026-05-21 16:41:00,High,red
-6.32323,-45.2495,333.77,0.39,0.36,2026-05-21,1641,N,VIIRS,n,2.0NRT,301.05,1.78,D,2026-05-21 16:41:00,Low,blue
-6.26107,-43.78226,343.11,0.42,0.38,2026-05-21,1641,N,VIIRS,n,2.0NRT,302.55,18.42,D,2026-05-21 16:41:00,Medium,orange
-6.25836,-47.34962,338.31,0.4,0.37,2026-05-21,1641,N,VIIRS,n,2.0NRT,297.23,8.99,D,2026-05-21 16:41:00,Medium,orange
-6.19348,-45.23508,333.38,0.39,0.36,2026-05-21,1641,N,VIIRS,n,2.0NRT,300.43,1.67,D,2026-05-21 16:41:00,Low,blue
-6.1896,-45.23207,333.4,0.39,0.36,2026-05-21,1641,N,VIIRS,n,2.0NRT,302.35,3.47,D,2026-05-21 16:41:00,Low,blue
-6.1893,-43.03688,334.79,0.45,0.39,2026-05-21,1641,N,VIIRS,n,2.0NRT,299.97,3.55,D,2026-05-21 16:41:00,Low,blue
-6.1396,-45.61212,349.86,0.39,0.36,2026-05-21,1641,N,VIIRS,n,2.0NRT,304.53,5.26,D,2026-05-21 16:41:00,Medium,orange
-6.13906,-45.60864,341.34,0.39,0.36,2026-05-21,1641,N,VIIRS,n,2.0NRT,304.32,5.26,D,2026-05-21 16:41:00,Medium,orange
-6.13122,-45.62407,334.96,0.39,0.36,2026-05-21,1641,N,VIIRS,n,2.0NRT,304.52,2.93,D,2026-05-21 16:41:00,Low,blue
-6.10974,-46.34522,336.11,0.38,0.36,2026-05-21,1641,N,VIIRS,n,2.0NRT,298.2,3.55,D,2026-05-21 16:41:00,Low,blue
-6.10323,-45.27049,339.54,0.39,0.36,2026-05-21,1641,N,VIIRS,n,2.0NRT,304.14,2.84,D,2026-05-21 16:41:00,Low,blue
-6.10042,-45.26793,335.68,0.39,0.36,2026-05-21,1641,N,VIIRS,n,2.0NRT,304.09,4.31,D,2026-05-21 16:41:00,Low,blue
-6.09762,-45.27195,342.24,0.39,0.36,2026-05-21,1641,N,VIIRS,n,2.0NRT,305.26,2.89,D,2026-05-21 16:41:00,Low,blue
-6.09428,-45.27246,339.92,0.39,0.36,2026-05-21,1641,N,VIIRS,n,2.0NRT,303.14,2.91,D,2026-05-21 16:41:00,Low,blue
-6.0816,-45.36767,336.77,0.39,0.36,2026-05-21,1641,N,VIIRS,n,2.0NRT,299.12,3.32,D,2026-05-21 16:41:00,Low,blue
-6.08041,-45.38212,332.42,0.39,0.36,2026-05-21,1641,N,VIIRS,n,2.0NRT,301.34,3.05,D,2026-05-21 16:41:00,Low,blue
-6.07987,-45.37864,354.45,0.39,0.36,2026-05-21,1641,N,VIIRS,n,2.0NRT,311.15,8.94,D,2026-05-21 16:41:00,Medium,orange
-6.07934,-45.37515,341.45,0.39,0.36,2026-05-21,1641,N,VIIRS,n,2.0NRT,304.26,8.94,D,2026-05-21 16:41:00,Medium,orange
-6.07826,-45.36818,343.12,0.39,0.36,2026-05-21,1641,N,VIIRS,n,2.0NRT,305.83,3.32,D,2026-05-21 16:41:00,Low,blue
-6.07654,-45.37915,346.37,0.39,0.36,2026-05-21,1641,N,VIIRS,n,2.0NRT,300.97,6.45,D,2026-05-21 16:41:00,Medium,orange
-6.07493,-45.36869,352.44,0.39,0.36,2026-05-21,1641,N,VIIRS,n,2.0NRT,306.26,13.47,D,2026-05-21 16:41:00,Medium,orange
-6.07439,-45.3652,349.01,0.39,0.36,2026-05-21,1641,N,VIIRS,n,2.0NRT,306.92,11.84,D,2026-05-21 16:41:00,Medium,orange
-6.07374,-45.38315,341.71,0.39,0.36,2026-05-21,1641,N,VIIRS,n,2.0NRT,303.57,7.58,D,2026-05-21 16:41:00,Medium,orange
-6.0732,-45.37967,341.3,0.39,0.36,2026-05-21,1641,N,VIIRS,n,2.0NRT,302.68,6.45,D,2026-05-21 16:41:00,Medium,orange
-6.07267,-45.37618,345.3,0.39,0.36,2026-05-21,1641,N,VIIRS,n,2.0NRT,306.45,6.45,D,2026-05-21 16:41:00,Medium,orange
-6.07105,-45.3657,348.1,0.39,0.36,2026-05-21,1641,N,VIIRS,n,2.0NRT,304.94,11.84,D,2026-05-21 16:41:00,Medium,orange
-6.07041,-45.38366,338.17,0.39,0.36,2026-05-21,1641,N,VIIRS,n,2.0NRT,303.42,5.58,D,2026-05-21 16:41:00,Medium,orange
-6.06987,-45.38017,346.83,0.39,0.36,2026-05-21,1641,N,VIIRS,n,2.0NRT,306.09,6.2,D,2026-05-21 16:41:00,Medium,orange
-6.06933,-45.37668,346.6,0.39,0.36,2026-05-21,1641,N,VIIRS,n,2.0NRT,304.62,6.2,D,2026-05-21 16:41:00,Medium,orange
-6.06374,-45.38467,334.22,0.39,0.36,2026-05-21,1641,N,VIIRS,n,2.0NRT,302.4,1.9,D,2026-05-21 16:41:00,Low,blue
-6.04507,-45.57318,333.06,0.39,0.36,2026-05-21,1641,N,VIIRS,n,2.0NRT,300.48,3.69,D,2026-05-21 16:41:00,Low,blue
-5.95147,-43.48829,341.37,0.44,0.38,2026-05-21,1641,N,VIIRS,n,2.0NRT,309.1,23.24,D,2026-05-21 16:41:00,High,red
-5.94794,-43.48882,340.03,0.44,0.38,2026-05-21,1641,N,VIIRS,n,2.0NRT,305.12,21.56,D,2026-05-21 16:41:00,High,red
-5.93616,-47.66472,334.23,0.4,0.37,2026-05-21,1641,N,VIIRS,n,2.0NRT,297.57,1.99,D,2026-05-21 16:41:00,Low,blue
-5.89846,-43.81118,334.95,0.42,0.38,2026-05-21,1641,N,VIIRS,n,2.0NRT,302.76,5.16,D,2026-05-21 16:41:00,Medium,orange
-5.87975,-48.19318,345.32,0.42,0.38,2026-05-21,1641,N,VIIRS,n,2.0NRT,300.36,7.17,D,2026-05-21 16:41:00,Medium,orange
-5.81968,-47.21584,334.28,0.39,0.36,2026-05-21,1641,N,VIIRS,n,2.0NRT,302.42,5.11,D,2026-05-21 16:41:00,Medium,orange
-5.81632,-47.21633,337.15,0.39,0.36,2026-05-21,1641,N,VIIRS,n,2.0NRT,301.63,7.8,D,2026-05-21 16:41:00,Medium,orange
-5.77449,-45.13502,349.01,0.39,0.36,2026-05-21,1641,N,VIIRS,n,2.0NRT,310.25,53.82,D,2026-05-21 16:41:00,Extreme,darkred
-5.77394,-45.1315,342.88,0.39,0.36,2026-05-21,1641,N,VIIRS,n,2.0NRT,307.56,67.85,D,2026-05-21 16:41:00,Extreme,darkred
-5.77004,-45.12848,347.69,0.39,0.36,2026-05-21,1641,N,VIIRS,n,2.0NRT,316.48,67.85,D,2026-05-21 16:41:00,Extreme,darkred
-5.76669,-45.12898,355.07,0.39,0.36,2026-05-21,1641,N,VIIRS,n,2.0NRT,300.51,31.69,D,2026-05-21 16:41:00,High,red
-5.75514,-43.4092,331.93,0.44,0.38,2026-05-21,1641,N,VIIRS,n,2.0NRT,299.71,2.48,D,2026-05-21 16:41:00,Low,blue
-5.74349,-45.91657,337.37,0.38,0.36,2026-05-21,1641,N,VIIRS,n,2.0NRT,296.67,2.24,D,2026-05-21 16:41:00,Low,blue
-5.71332,-47.71367,346.73,0.4,0.37,2026-05-21,1641,N,VIIRS,n,2.0NRT,299.23,12.25,D,2026-05-21 16:41:00,Medium,orange
-5.60344,-42.73895,339.93,0.48,0.4,2026-05-21,1641,N,VIIRS,n,2.0NRT,304.52,4.12,D,2026-05-21 16:41:00,Low,blue
-5.57975,-42.72426,346.92,0.48,0.4,2026-05-21,1641,N,VIIRS,n,2.0NRT,301.4,6.99,D,2026-05-21 16:41:00,Medium,orange
-5.437,-38.46925,332.46,0.59,0.53,2026-05-21,1641,N,VIIRS,n,2.0NRT,297.61,4.99,D,2026-05-21 16:41:00,Low,blue
-5.31807,-46.32075,342.03,0.38,0.36,2026-05-21,1641,N,VIIRS,n,2.0NRT,300.22,7.43,D,2026-05-21 16:41:00,Medium,orange
-5.02228,-42.64027,338.42,0.49,0.4,2026-05-21,1641,N,VIIRS,n,2.0NRT,300.08,12.01,D,2026-05-21 16:41:00,Medium,orange
-4.66117,-43.14299,335.07,0.47,0.39,2026-05-21,1641,N,VIIRS,n,2.0NRT,302.92,14.53,D,2026-05-21 16:41:00,Medium,orange
-4.66052,-43.13881,342.27,0.47,0.39,2026-05-21,1641,N,VIIRS,n,2.0NRT,297.53,14.53,D,2026-05-21 16:41:00,Medium,orange
-4.53544,-44.71017,332.37,0.41,0.37,2026-05-21,1641,N,VIIRS,n,2.0NRT,297.34,3.11,D,2026-05-21 16:41:00,Low,blue
-4.14091,-49.85334,334.78,0.47,0.4,2026-05-21,1641,N,VIIRS,n,2.0NRT,296.48,4.39,D,2026-05-21 16:41:00,Low,blue
-3.59539,-38.85878,335.49,0.59,0.53,2026-05-21,1641,N,VIIRS,n,2.0NRT,295.52,9.14,D,2026-05-21 16:41:00,Medium,orange
-3.54541,-43.20834,336.13,0.48,0.4,2026-05-21,1641,N,VIIRS,n,2.0NRT,299.54,2.54,D,2026-05-21 16:41:00,Low,blue
-2.96737,-41.76923,354.28,0.39,0.44,2026-05-21,1641,N,VIIRS,n,2.0NRT,295.14,9.4,D,2026-05-21 16:41:00,Medium,orange
-2.95839,-42.03109,332.13,0.56,0.43,2026-05-21,1641,N,VIIRS,n,2.0NRT,297.07,5.22,D,2026-05-21 16:41:00,Medium,orange
-2.89966,-42.0848,338.81,0.56,0.43,2026-05-21,1641,N,VIIRS,n,2.0NRT,299.79,4.82,D,2026-05-21 16:41:00,Low,blue
-2.84275,-42.186,339.77,0.55,0.43,2026-05-21,1641,N,VIIRS,n,2.0NRT,298.56,9.16,D,2026-05-21 16:41:00,Medium,orange
-2.78212,-49.19421,329.4,0.43,0.38,2026-05-21,1641,N,VIIRS,n,2.0NRT,296.41,2.73,D,2026-05-21 16:41:00,Low,blue
-2.3168,-47.1864,347.34,0.38,0.36,2026-05-21,1641,N,VIIRS,n,2.0NRT,301.41,7.13,D,2026-05-21 16:41:00,Medium,orange
-2.31627,-47.18295,348.86,0.38,0.36,2026-05-21,1641,N,VIIRS,n,2.0NRT,303.09,7.13,D,2026-05-21 16:41:00,Medium,orange
-1.81236,-45.72401,333.77,0.4,0.37,2026-05-21,1641,N,VIIRS,n,2.0NRT,296.59,3.38,D,2026-05-21 16:41:00,Low,blue
-1.40668,-45.7654,330.3,0.4,0.37,2026-05-21,1641,N,VIIRS,n,2.0NRT,295.63,4.73,D,2026-05-21 16:41:00,Low,blue
-1.40613,-45.76183,331.39,0.4,0.37,2026-05-21,1641,N,VIIRS,n,2.0NRT,295.55,4.92,D,2026-05-21 16:41:00,Low,blue
-1.07257,-48.77802,345.14,0.4,0.37,2026-05-21,1643,N,VIIRS,n,2.0NRT,296.02,5.67,D,2026-05-21 16:43:00,Medium,orange
1.30795,-50.7859,343.91,0.46,0.39,2026-05-21,1643,N,VIIRS,n,2.0NRT,297.86,12.35,D,2026-05-21 16:43:00,Medium,orange
10.00135,-63.55223,339.26,0.74,0.76,2026-05-21,1645,N,VIIRS,n,2.0NRT,280.46,13.3,D,2026-05-21 16:45:00,Medium,orange
10.0041,-63.55162,341.32,0.74,0.76,2026-05-21,1645,N,VIIRS,n,2.0NRT,280.28,8.49,D,2026-05-21 16:45:00,Medium,orange
10.10746,-61.32684,332.79,0.53,0.67,2026-05-21,1645,N,VIIRS,n,2.0NRT,286.61,5.83,D,2026-05-21 16:45:00,Medium,orange
10.32262,-60.9991,330.14,0.5,0.66,2026-05-21,1645,N,VIIRS,n,2.0NRT,286.85,3.72,D,2026-05-21 16:45:00,Low,blue
10.32712,-61.00071,327.49,0.5,0.66,2026-05-21,1645,N,VIIRS,n,2.0NRT,285.44,1.71,D,2026-05-21 16:45:00,Low,blue
10.37939,-61.02918,345.81,0.5,0.66,2026-05-21,1645,N,VIIRS,n,2.0NRT,287.0,4.82,D,2026-05-21 16:45:00,Low,blue
10.38543,-61.03032,330.22,0.5,0.66,2026-05-21,1645,N,VIIRS,n,2.0NRT,286.98,4.82,D,2026-05-21 16:45:00,Low,blue
11.16631,-60.81599,341.16,0.47,0.64,2026-05-21,1645,N,VIIRS,n,2.0NRT,288.11,8.0,D,2026-05-21 16:45:00,Medium,orange
11.17301,-60.81287,329.98,0.47,0.64,2026-05-21,1645,N,VIIRS,n,2.0NRT,287.55,6.32,D,2026-05-21 16:45:00,Medium,orange
45.83586,-73.24873,333.11,0.36,0.57,2026-05-21,1656,N,VIIRS,n,2.0NRT,300.84,4.45,D,2026-05-21 16:56:00,Low,blue
45.84031,-73.24993,333.22,0.36,0.57,2026-05-21,1656,N,VIIRS,n,2.0NRT,298.99,4.81,D,2026-05-21 16:56:00,Low,blue
46.74625,-72.4425,337.51,0.63,0.54,2026-05-21,1658,N,VIIRS,n,2.0NRT,285.87,8.92,D,2026-05-21 16:58:00,Medium,orange
60.58418,111.92477,312.93,0.77,0.77,2026-05-21,1715,N,VIIRS,n,2.0NRT,280.32,2.86,N,2026-05-21 17:15:00,Low,blue
60.58434,111.92776,315.59,0.76,0.77,2026-05-21,1715,N,VIIRS,n,2.0NRT,280.28,3.2,N,2026-05-21 17:15:00,Low,blue
60.91696,112.13403,305.68,0.75,0.77,2026-05-21,1715,N,VIIRS,n,2.0NRT,279.15,2.88,N,2026-05-21 17:15:00,Low,blue
60.91719,112.13564,303.07,0.75,0.77,2026-05-21,1715,N,VIIRS,n,2.0NRT,278.85,2.65,N,2026-05-21 17:15:00,Low,blue
60.9234,112.11741,313.98,0.75,0.77,2026-05-21,1715,N,VIIRS,n,2.0NRT,280.48,4.06,N,2026-05-21 17:15:00,Low,blue
60.92358,112.11919,311.37,0.75,0.77,2026-05-21,1715,N,VIIRS,n,2.0NRT,280.79,3.97,N,2026-05-21 17:15:00,Low,blue
60.94753,112.02258,344.82,0.76,0.77,2026-05-21,1715,N,VIIRS,n,2.0NRT,280.1,8.3,N,2026-05-21 17:15:00,Medium,orange
61.33976,112.80054,297.72,0.71,0.75,2026-05-21,1715,N,VIIRS,n,2.0NRT,279.95,2.55,N,2026-05-21 17:15:00,Low,blue
61.34446,112.79798,367.0,0.71,0.75,2026-05-21,1715,N,VIIRS,h,2.0NRT,281.99,46.16,N,2026-05-21 17:15:00,High,red
61.3451,112.81169,342.62,0.71,0.75,2026-05-21,1715,N,VIIRS,n,2.0NRT,290.84,41.66,N,2026-05-21 17:15:00,High,red
61.34613,112.78525,302.0,0.71,0.75,2026-05-21,1715,N,VIIRS,n,2.0NRT,281.55,38.31,N,2026-05-21 17:15:00,High,red
61.34683,112.79931,367.0,0.71,0.75,2026-05-21,1715,N,VIIRS,h,2.0NRT,299.29,38.31,N,2026-05-21 17:15:00,High,red
61.34752,112.81303,349.16,0.71,0.75,2026-05-21,1715,N,VIIRS,n,2.0NRT,286.98,50.31,N,2026-05-21 17:15:00,Extreme,darkred
61.35152,112.79657,367.0,0.71,0.75,2026-05-21,1715,N,VIIRS,h,2.0NRT,282.85,46.16,N,2026-05-21 17:15:00,High,red
61.35217,112.81041,348.81,0.71,0.75,2026-05-21,1715,N,VIIRS,n,2.0NRT,293.05,41.66,N,2026-05-21 17:15:00,High,red
61.35389,112.79786,300.3,0.71,0.75,2026-05-21,1715,N,VIIRS,n,2.0NRT,282.12,38.31,N,2026-05-21 17:15:00,High,red
61.40086,112.88484,309.19,0.71,0.75,2026-05-21,1715,N,VIIRS,n,2.0NRT,276.35,4.14,N,2026-05-21 17:15:00,Low,blue
61.40791,112.88361,353.5,0.71,0.75,2026-05-21,1715,N,VIIRS,n,2.0NRT,280.38,6.82,N,2026-05-21 17:15:00,Medium,orange
61.4086,112.89806,305.28,0.7,0.75,2026-05-21,1715,N,VIIRS,n,2.0NRT,277.39,6.82,N,2026-05-21 17:15:00,Medium,orange
61.45036,134.76166,302.6,0.45,0.39,2026-05-21,1715,N,VIIRS,n,2.0NRT,276.29,1.08,N,2026-05-21 17:15:00,Low,blue
61.45977,113.00527,310.98,0.7,0.75,2026-05-21,1715,N,VIIRS,n,2.0NRT,276.32,1.53,N,2026-05-21 17:15:00,Low,blue
61.46295,112.99951,300.99,0.7,0.75,2026-05-21,1715,N,VIIRS,n,2.0NRT,278.0,1.19,N,2026-05-21 17:15:00,Low,blue
61.53756,113.1573,341.08,0.69,0.74,2026-05-21,1715,N,VIIRS,n,2.0NRT,276.04,12.26,N,2026-05-21 17:15:00,Medium,orange
61.53817,113.17072,341.33,0.69,0.74,2026-05-21,1715,N,VIIRS,n,2.0NRT,276.09,9.07,N,2026-05-21 17:15:00,Medium,orange
61.54086,113.15096,295.48,0.69,0.74,2026-05-21,1715,N,VIIRS,n,2.0NRT,277.44,13.26,N,2026-05-21 17:15:00,Medium,orange
61.54152,113.16455,367.0,0.69,0.74,2026-05-21,1715,N,VIIRS,h,2.0NRT,284.19,13.26,N,2026-05-21 17:15:00,Medium,orange
61.54453,113.15567,334.4,0.69,0.74,2026-05-21,1715,N,VIIRS,n,2.0NRT,278.57,12.26,N,2026-05-21 17:15:00,Medium,orange
61.54514,113.16912,332.48,0.69,0.74,2026-05-21,1715,N,VIIRS,n,2.0NRT,279.33,9.07,N,2026-05-21 17:15:00,Medium,orange
61.5929,113.05834,314.41,0.7,0.75,2026-05-21,1715,N,VIIRS,n,2.0NRT,276.7,1.91,N,2026-05-21 17:15:00,Low,blue
61.59681,113.06277,301.63,0.69,0.75,2026-05-21,1715,N,VIIRS,n,2.0NRT,275.51,2.35,N,2026-05-21 17:15:00,Low,blue
61.82883,113.5826,304.43,0.67,0.73,2026-05-21,1715,N,VIIRS,n,2.0NRT,276.62,1.97,N,2026-05-21 17:15:00,Low,blue
61.83569,113.58064,309.97,0.67,0.73,2026-05-21,1715,N,VIIRS,n,2.0NRT,278.25,2.42,N,2026-05-21 17:15:00,Low,blue
62.34951,113.75455,314.15,0.66,0.73,2026-05-21,1715,N,VIIRS,n,2.0NRT,277.73,6.73,N,2026-05-21 17:15:00,Medium,orange
62.35008,113.76802,334.84,0.66,0.73,2026-05-21,1715,N,VIIRS,n,2.0NRT,276.25,5.4,N,2026-05-21 17:15:00,Medium,orange
62.35349,113.68626,367.0,0.66,0.73,2026-05-21,1715,N,VIIRS,h,2.0NRT,279.92,15.48,N,2026-05-21 17:15:00,Medium,orange
62.35408,113.70007,340.05,0.66,0.73,2026-05-21,1715,N,VIIRS,n,2.0NRT,277.87,15.48,N,2026-05-21 17:15:00,Medium,orange
62.39137,113.49319,304.72,0.67,0.73,2026-05-21,1715,N,VIIRS,n,2.0NRT,273.22,2.52,N,2026-05-21 17:15:00,Low,blue
62.39353,113.48831,305.1,0.67,0.73,2026-05-21,1715,N,VIIRS,n,2.0NRT,272.87,2.31,N,2026-05-21 17:15:00,Low,blue
62.39758,113.32686,295.32,0.68,0.74,2026-05-21,1715,N,VIIRS,n,2.0NRT,274.55,1.35,N,2026-05-21 17:15:00,Low,blue
62.40261,113.58692,319.69,0.66,0.73,2026-05-21,1715,N,VIIRS,n,2.0NRT,277.46,3.15,N,2026-05-21 17:15:00,Low,blue
62.40449,113.58225,317.36,0.66,0.73,2026-05-21,1715,N,VIIRS,n,2.0NRT,277.21,3.09,N,2026-05-21 17:15:00,Low,blue
62.44055,113.66044,303.09,0.66,0.73,2026-05-21,1715,N,VIIRS,n,2.0NRT,274.98,4.49,N,2026-05-21 17:15:00,Low,blue
62.44216,113.65534,344.16,0.66,0.73,2026-05-21,1715,N,VIIRS,n,2.0NRT,276.35,6.92,N,2026-05-21 17:15:00,Medium,orange
62.44744,113.65975,346.1,0.66,0.73,2026-05-21,1715,N,VIIRS,n,2.0NRT,278.79,4.49,N,2026-05-21 17:15:00,Low,blue
62.49878,113.90382,336.76,0.65,0.73,2026-05-21,1715,N,VIIRS,n,2.0NRT,276.05,5.39,N,2026-05-21 17:15:00,Medium,orange
62.49911,113.90421,337.97,0.65,0.73,2026-05-21,1715,N,VIIRS,n,2.0NRT,276.31,3.72,N,2026-05-21 17:15:00,Low,blue
63.86765,122.70106,312.01,0.35,0.56,2026-05-21,1715,N,VIIRS,n,2.0NRT,276.21,1.15,N,2026-05-21 17:15:00,Low,blue
63.86915,122.70275,324.75,0.35,0.56,2026-05-21,1715,N,VIIRS,n,2.0NRT,277.73,1.48,N,2026-05-21 17:15:00,Low,blue
51.41822,143.36855,337.15,0.4,0.44,2026-05-21,1717,N,VIIRS,n,2.0NRT,276.65,3.85,N,2026-05-21 17:17:00,Low,blue
52.48032,136.61273,332.94,0.39,0.36,2026-05-21,1717,N,VIIRS,n,2.0NRT,278.16,3.34,N,2026-05-21 17:17:00,Low,blue
52.51097,143.18094,306.55,0.56,0.43,2026-05-21,1717,N,VIIRS,n,2.0NRT,272.55,2.51,N,2026-05-21 17:17:00,Low,blue
52.5147,143.18333,304.34,0.56,0.43,2026-05-21,1717,N,VIIRS,n,2.0NRT,272.54,1.15,N,2026-05-21 17:17:00,Low,blue
53.1493,128.05759,298.02,0.54,0.42,2026-05-21,1717,N,VIIRS,n,2.0NRT,278.43,1.1,N,2026-05-21 17:17:00,Low,blue
